1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,activation
-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,-1,-1,0.00964427087455988
-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,1,-1,0.009103342890739441
-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,-1,1,1,0.010246291756629944
-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,0.010325166396796703
-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,1,1,1,0.010329417884349823
-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,1,1,-1,1,0.011238091625273228
-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,0.009931730106472969
-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,0.010893693193793297
-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,-1,-1,1,0.011799933388829231
-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,-1,1,1,0.011363343335688114
-1,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0.010150429792702198
-1,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,0.010582021437585354
-1,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,1,1,0.010645154863595963
-1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,-1,-1,-1,0.011032361537218094
-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,0.011049085296690464
-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,1,0.011315630748867989
-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,0.012036840431392193
-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,0.010894618928432465
-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,1,-1,0.011104919016361237
-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,0.010473996866494417
-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,0.010958514176309109
-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,0.01157105341553688
-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,0.010969968512654305
-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,1,1,1,0.011758185923099518
-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,1,1,0.011715237982571125
-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,0.012737331911921501
-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,0.012687948532402515
-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,0.012406587600708008
-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,-1,0.010734383016824722
-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,1,1,-1,-1,0.011883811093866825
-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,1,-1,-1,0.012387811206281185
-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,1,-1,-1,-1,0.011977524496614933
-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,1,-1,-1,1,0.012680333107709885
-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,1,1,1,-1,0.011705201584845781
-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,1,1,1,1,0.012402248568832874
-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,1,-1,0.009507603012025356
-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,1,1,0.010128163732588291
-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1,0.010398772545158863
-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,1,-1,1,1,0.010848766192793846
-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1,1,0.010312356986105442
-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,1,-1,0.009733716957271099
-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1,-1,-1,1,0.011003989726305008
-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1,-1,1,1,0.010105501860380173
-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,0.011797153390944004
-1,-1,-1,-1,-1,1,-1,1,1,1,1,-1,-1,1,1,-1,0.010114372707903385
-1,-1,-1,-1,-1,1,-1,1,1,1,1,-1,1,1,1,1,0.01134625542908907
-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1,-1,-1,1,0.011726222466677427
-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1,1,-1,-1,0.011219610460102558
-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,0.01015245821326971
