0,1,2,4,5,7,9,10,11,15,16,17,18,19,activation
-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,0.01019428949803114
-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,0.012439057230949402
-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,0.011615167371928692
-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,0.012268250808119774
-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,0.011640658602118492
-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,0.011576198507100344
-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,0.010803370736539364
-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,0.011450683698058128
-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,0.012345987372100353
-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,0.011793295852839947
-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,0.010935426689684391
-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,0.013066645711660385
-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,0.01299135759472847
-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,1,0.011992286890745163
-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,1,0.011108985636383295
-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,1,0.012770812027156353
-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,0.012546291574835777
-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,1,0.011818228289484978
-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0.010999094694852829
-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,0.01057387888431549
-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,0.010443512350320816
-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,0.009577109478414059
-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,0.011684289202094078
-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,0.011605556588619947
-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,1,0.00992346741259098
-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,-1,-1,0.012213112786412239
-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,-1,1,0.011413268744945526
-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,1,-1,0.011387547943741083
-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,0.010291068814694881
-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,-1,0.012373527511954308
-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,0.011425520293414593
-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,1,0.011299697682261467
-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,0.011520091444253922
-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,0.010348251555114985
-1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,1,-1,0.011796779930591583
-1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,0.011053858324885368
-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,0.012060641311109066
-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,0.01025920920073986
-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,0.011665238067507744
-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,0.010707215406000614
-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,0.010212291032075882
-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,0.012075447477400303
-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,1,-1,0.011355382390320301
-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,1,1,0.01047204528003931
-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,-1,0.012179989367723465
-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1,1,-1,0.011278889141976833
-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1,1,1,0.010924388654530048
-1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,-1,-1,0.012346853036433458
-1,-1,-1,-1,1,-1,-1,1,-1,1,1,1,-1,1,0.012088503688573837
-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,0.009730863384902477
-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,0.00867111049592495
-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,1,0.010381076484918594
-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,1,0.009382234886288643
-1,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,-1,1,0.009855972602963448
-1,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,0.010132230818271637
-1,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,1,0.00933469831943512
-1,-1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,1,0.010728451423346996
-1,-1,-1,-1,1,-1,-1,1,1,-1,1,1,1,1,0.009753495454788208
-1,-1,-1,-1,1,-1,-1,1,1,1,-1,-1,-1,-1,0.011000586673617363
-1,-1,-1,-1,1,-1,-1,1,1,1,-1,-1,-1,1,0.010067220777273178
-1,-1,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1,0.009183909744024277
-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,0.011386912316083908
-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,1,-1,0.01074090227484703
-1,-1,-1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,0.011406772769987583
-1,-1,-1,-1,1,-1,-1,1,1,1,1,-1,-1,1,0.010386946611106396
-1,-1,-1,-1,1,-1,-1,1,1,1,1,-1,1,-1,0.010780627839267254
-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,1,-1,0.011197120882570744
-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,1,1,0.010648016817867756
