4,6,9,11,12,14,15,16,17,18,19,activation
-1,-1,-1,1,-1,1,1,1,1,-1,-1,0.009872254760315021
-1,-1,-1,1,-1,1,1,1,1,-1,1,0.01013975047195951
-1,-1,-1,1,-1,1,1,1,1,1,-1,0.009282008490779182
-1,-1,-1,1,-1,1,1,1,1,1,1,0.009552298113703728
-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,0.008116716518998146
-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,0.008666149340569973
-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,0.0076401683036237955
-1,-1,-1,1,1,-1,-1,-1,-1,1,1,0.008159023942425847
-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,0.009073882984618345
-1,-1,-1,1,1,-1,-1,-1,1,-1,1,0.009269082652670997
-1,-1,-1,1,1,-1,-1,-1,1,1,-1,0.008478246008356413
-1,-1,-1,1,1,-1,-1,-1,1,1,1,0.008776246570050716
-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,0.00766915176063776
-1,-1,-1,1,1,-1,-1,1,-1,-1,1,0.00816075149923563
-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0.007373432628810406
-1,-1,-1,1,1,-1,-1,1,-1,1,1,0.007408039644360542
-1,-1,-1,1,1,-1,-1,1,1,-1,-1,0.008587320645650228
-1,-1,-1,1,1,-1,-1,1,1,-1,1,0.008800584822893143
-1,-1,-1,1,1,-1,-1,1,1,1,-1,0.0077436938881874084
-1,-1,-1,1,1,-1,-1,1,1,1,1,0.008321204409003257
-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0.008710827811488084
-1,-1,-1,1,1,-1,1,-1,-1,-1,1,0.009037164598703384
-1,-1,-1,1,1,-1,1,-1,-1,1,-1,0.008209540198246637
-1,-1,-1,1,1,-1,1,-1,-1,1,1,0.008601077180355788
-1,-1,-1,1,1,-1,1,-1,1,-1,-1,0.009378375330319008
-1,-1,-1,1,1,-1,1,-1,1,-1,1,0.009785593021661043
-1,-1,-1,1,1,-1,1,-1,1,1,-1,0.008854369865730405
-1,-1,-1,1,1,-1,1,-1,1,1,1,0.009140791464596986
-1,-1,-1,1,1,-1,1,1,-1,-1,-1,0.00811910629272461
-1,-1,-1,1,1,-1,1,1,-1,-1,1,0.008492642897181213
-1,-1,-1,1,1,-1,1,1,-1,1,-1,0.007629342842847109
-1,-1,-1,1,1,-1,1,1,-1,1,1,0.008036882616579533
-1,-1,-1,1,1,-1,1,1,1,-1,-1,0.00887537281960249
-1,-1,-1,1,1,-1,1,1,1,-1,1,0.009246489498764277
-1,-1,-1,1,1,-1,1,1,1,1,-1,0.008233269909396768
-1,-1,-1,1,1,-1,1,1,1,1,1,0.008776299123253142
-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0.008481386350467801
-1,-1,-1,1,1,1,-1,-1,-1,-1,1,0.008862541589353765
-1,-1,-1,1,1,1,-1,-1,-1,1,-1,0.007964358292520046
-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.008187813125550747
-1,-1,-1,1,1,1,-1,-1,1,-1,-1,0.009178674779832363
-1,-1,-1,1,1,1,-1,-1,1,-1,1,0.00968443863093853
-1,-1,-1,1,1,1,-1,-1,1,1,-1,0.008527460973709822
-1,-1,-1,1,1,1,-1,-1,1,1,1,0.008980058798832553
-1,-1,-1,1,1,1,-1,1,-1,-1,-1,0.007970698177814484
-1,-1,-1,1,1,1,-1,1,-1,-1,1,0.008424272095518453
-1,-1,-1,1,1,1,-1,1,-1,1,-1,0.00741461260865132
-1,-1,-1,1,1,1,-1,1,-1,1,1,0.007736399925003449
-1,-1,-1,1,1,1,-1,1,1,-1,-1,0.008545891614630818
-1,-1,-1,1,1,1,-1,1,1,-1,1,0.009031474962830544
-1,-1,-1,1,1,1,-1,1,1,1,-1,0.007993574603460729
-1,-1,-1,1,1,1,-1,1,1,1,1,0.008414944633841515
-1,-1,-1,1,1,1,1,-1,-1,-1,-1,0.008905832096934319
-1,-1,-1,1,1,1,1,-1,-1,-1,1,0.009250384569168092
-1,-1,-1,1,1,1,1,-1,-1,1,-1,0.008420795069209166
-1,-1,-1,1,1,1,1,-1,-1,1,1,0.00872593279927969
-1,-1,-1,1,1,1,1,-1,1,-1,-1,0.009491268428973854
-1,-1,-1,1,1,1,1,-1,1,-1,1,0.009999367175623775
-1,-1,-1,1,1,1,1,-1,1,1,-1,0.009060228864351908
-1,-1,-1,1,1,1,1,-1,1,1,1,0.009415408596396446
-1,-1,-1,1,1,1,1,1,-1,-1,-1,0.00838445286665644
-1,-1,-1,1,1,1,1,1,-1,-1,1,0.008496432565152645
-1,-1,-1,1,1,1,1,1,-1,1,-1,0.007845314685255289
-1,-1,-1,1,1,1,1,1,-1,1,1,0.00813517269367973
-1,-1,-1,1,1,1,1,1,1,-1,-1,0.009127366770472791
-1,-1,-1,1,1,1,1,1,1,-1,1,0.009324238868430257
-1,-1,-1,1,1,1,1,1,1,1,-1,0.008592906097571055
-1,-1,-1,1,1,1,1,1,1,1,1,0.008821007795631886
